seqnames	start	end	width	strand	Conc	Conc_TAYN	Conc_Methyl	Fold	p.value	FDR
11	116752964	116753464	501	*	5.23042027548988	0	6.23042027548988	-8.08235969262128	7.09482260199897e-13	2.50565229953636e-10
8	3537641	3538141	501	*	6.23295381340471	6.84110458295701	5.1610652481945	1.57211966629562	7.12821112384078e-13	2.50565229953636e-10
3	129162969	129163469	501	*	6.19434802084467	6.80545423624546	5.1129481318707	1.58527520396531	7.28493287293408e-13	2.54843062804472e-10
2	178615249	178615749	501	*	5.9776531218651	6.61752692476596	4.79914178298032	1.70597305890013	7.4847436448404e-13	2.60580096569149e-10
17	88105380	88105880	501	*	6.4987862465067	7.07821890689961	5.5152497186108	1.4907431845512	7.57765638193086e-13	2.62558576818302e-10
15	88755732	88756232	501	*	5.8471133048252	6.49741573647598	4.6312079165426	1.73640016428378	7.82579962487164e-13	2.69871401945277e-10
10	42556388	42556888	501	*	6.0985017296398	6.73191229706198	4.94255693041129	1.65732295969664	8.07261522204307e-13	2.77069670472415e-10
17	12227540	12228040	501	*	6.30248680094597	6.90563314126294	5.24651831946072	1.55555169159308	8.89743563568246e-13	3.03945591154537e-10
2	179786563	179787063	501	*	5.22768120018129	6.05390588468465	3.08819428178389	2.5915862792693	9.06429288911638e-13	3.08198665182605e-10
17	34977887	34978387	501	*	5.97432785367055	6.61064965529013	4.80827457972532	1.68336166591123	9.15102831949587e-13	3.09700592377432e-10
19	45958794	45959294	501	*	4.91028050199244	5.80597370509938	2.06858001664401	3.24523290697257	9.54253574286595e-13	3.19980409727625e-10
5	28181918	28182418	501	*	4.94824829046597	5.85263153980898	1.9853447697554	3.39792189762699	9.54272761030945e-13	3.19980409727625e-10
6	108995176	108995676	501	*	6.18119413445692	6.79944333757824	5.07646193706601	1.6034451266638	9.6864793484893e-13	3.23310686621159e-10
11	116134798	116135298	501	*	5.45417688184135	6.21830846581457	3.72513686591615	2.24788336620504	1.03471446033363e-12	3.43785060626741e-10
11	119212548	119213048	501	*	5.55423466946996	6.29648749593966	3.94254138956129	2.12501037376389	1.04044440126222e-12	3.44117527132012e-10
5	111223911	111224411	501	*	6.1292080967142	6.74645615823894	5.02777592344149	1.61583989877936	1.05060506202664e-12	3.45905774335948e-10
10	99551328	99551828	501	*	5.79698598247801	6.46513708434867	4.51407264527827	1.79371124012422	1.06597265294362e-12	3.47743898620425e-10
9	58703311	58703811	501	*	5.32892013636244	6.09694302624098	3.57777342741503	2.24631766453289	1.06615531290908e-12	3.47743898620425e-10
15	98289632	98290132	501	*	5.41383294337059	6.163010187033	3.76621185645416	2.17647969779245	1.07052531219129e-12	3.47743898620425e-10
5	147207472	147207972	501	*	5.78085946916617	6.47271863656063	4.40242569973307	1.9094405698593	1.08686945106032e-12	3.5148391941112e-10
8	117518333	117518833	501	*	5.73133376998537	6.42465944266074	4.34672476128771	1.90551460104589	1.1468630465583e-12	3.69244229454519e-10
4	146483610	146484110	501	*	6.10556890525936	4.82157763779635	6.77399865618167	-1.80503382549247	1.15957167257357e-12	3.71691249389739e-10
8	19908891	19909391	501	*	5.18940474807965	0	6.18940474807965	-8.03376348298061	1.20154268191008e-12	3.81827394079645e-10
12	21875019	21875519	501	*	5.94227122903534	6.57837568662551	4.7769757817739	1.68748002437481	1.20168867754544e-12	3.81827394079645e-10
13	9244178	9244678	501	*	5.4416170812416	6.1903353256907	3.79641082969438	2.17118965330714	1.2146635951039e-12	3.84272031176282e-10
3	93778678	93779178	501	*	5.1584381026178	0	6.1584381026178	-8.01070926860417	1.25422005222775e-12	3.95068457403671e-10
4	149906548	149907048	501	*	6.0393572535249	6.66757181927957	4.90123018875227	1.64609272313514	1.27445733468411e-12	3.99712668291464e-10
5	92971080	92971580	501	*	5.32247808679285	6.10493775436742	3.48566286309589	2.34367114968793	1.29084652982204e-12	4.03115304933222e-10
4	128585588	128586088	501	*	5.70791668885371	6.39330545474004	4.35634432036395	1.87595966175001	1.32953940919284e-12	4.12517320267751e-10
16	62664301	62664801	501	*	5.7235320443423	6.39980460112795	4.40877898467108	1.83055006132271	1.33761887759421e-12	4.12517320267751e-10
4	3069291	3069791	501	*	5.21579725221305	0	6.21579725221305	-8.0618568607147	1.33796143071601e-12	4.12517320267751e-10
8	27073511	27074011	501	*	6.23527930652951	6.8715090620311	5.06954703793156	1.69473155298425	1.35182562513467e-12	4.13352915492407e-10
13	110557956	110558456	501	*	5.19224904199308	5.99608418937471	3.21664991459148	2.475117599599	1.35203322962485e-12	4.13352915492407e-10
16	34998693	34999193	501	*	6.02351480816014	6.64681175514664	4.90199259616276	1.63907283300341	1.39600828925128e-12	4.25011511091176e-10
9	32451031	32451531	501	*	5.89578439006413	6.54926717031962	4.66822457219956	1.75245567203598	1.40995928797963e-12	4.27470281963591e-10
11	67129837	67130337	501	*	5.77107081807066	6.46241036033511	4.39481728717067	1.87476005045676	1.59894199697597e-12	4.82754425418933e-10
6	37331952	37332452	501	*	4.98422666663027	2.13798897756308	5.88025948470077	-3.21186019462725	1.65726126550924e-12	4.98294634141523e-10
1	16516283	16516783	501	*	5.90369970201037	6.55378790150723	4.68857507707913	1.74274428767245	1.72688377994134e-12	5.17091541069432e-10
12	106490214	106490714	501	*	6.00099754346041	6.62947060095385	4.8619907681554	1.65203557181385	1.75380524130968e-12	5.23000535956623e-10
4	135025839	135026339	501	*	5.62674501812687	6.32068880067729	4.23952341158533	1.89834020544712	1.82666900063129e-12	5.42505781603814e-10
1	65124533	65125033	501	*	5.80746639346589	6.50061562737241	4.42360207565378	1.88105337964864	1.85322196888286e-12	5.48154431389525e-10
8	22261499	22261999	501	*	6.39971201681121	6.97773879806024	5.4203213318664	1.47748258106602	1.88143545889068e-12	5.54246511316853e-10
8	47646562	47647062	501	*	5.69199750113246	6.40992874608231	4.19861265395139	1.99446296517887	1.89867516953987e-12	5.57069763553346e-10
17	30760786	30761286	501	*	6.5319308984037	7.10249493673314	5.57428365371369	1.4420941346324	1.92136004670611e-12	5.61461530435651e-10
5	100770462	100770962	501	*	5.53672595426136	6.25330342604229	4.04959388712461	1.99481589007264	1.93171519160418e-12	5.62229569946779e-10
3	51526939	51527439	501	*	5.36882731289979	6.13825116994818	3.6096231718381	2.24594651246135	2.01849239723795e-12	5.84571744944391e-10
4	134795339	134795839	501	*	5.70889775528641	6.40350760126471	4.31885430011272	1.89299980048446	2.02454653774565e-12	5.84571744944391e-10
5	146753820	146754320	501	*	6.19276233114897	6.79720845471405	5.13268113297881	1.56760608110637	2.1097037180882e-12	6.0675245707214e-10
16	35516263	35516763	501	*	5.83377280393518	6.53446357366195	4.4176469093419	1.92976757254295	2.14683885006024e-12	6.15001713570604e-10
17	27354335	27354835	501	*	6.25408903750586	6.86034240402457	5.18826369252089	1.56687220517892	2.19165535524845e-12	6.25378112211542e-10
6	30737987	30738487	501	*	5.08297483965115	6.08297483965115	0	7.93440692911719	2.25205088488136e-12	6.4010147865868e-10
14	73464247	73464747	501	*	5.62068906680469	6.33729396924482	4.13343063022631	2.02178739746944	2.30674887595934e-12	6.53097153546417e-10
2	158535846	158536346	501	*	6.12945545801759	6.7783897974482	4.91852680700356	1.70351867280634	2.38070471955159e-12	6.71423323677257e-10
2	169401174	169401674	501	*	6.05055186045677	6.72282520772519	4.75158771092007	1.82150821815127	2.39419713715642e-12	6.72621491470704e-10
18	76452377	76452877	501	*	5.84720525230014	6.50154321185149	4.61649107747589	1.7353633531532	2.41533624252586e-12	6.73987366693511e-10
17	64671727	64672227	501	*	5.59092144031055	6.2946493675684	4.16154779010831	1.95275162695822	2.41758452382401e-12	6.73987366693511e-10
5	123819339	123819839	501	*	5.84000698700562	6.48701219813635	4.63605895953163	1.72347173373086	2.45485093103733e-12	6.81764573645304e-10
8	36583887	36584387	501	*	5.9847525348653	6.62466361103015	4.8061097306329	1.69329127293582	2.49128429692341e-12	6.8925216462752e-10
18	31618032	31618532	501	*	4.88685141452317	5.7651538610151	2.25903604842867	3.0653689232324	2.56387250557137e-12	7.0664793607155e-10
17	27113435	27113935	501	*	5.98616485133803	6.63562430351821	4.77332857426994	1.70759769891432	2.64347615961037e-12	7.24728770863569e-10
19	53286413	53286913	501	*	6.20293058613923	6.79404448900919	5.1843174253158	1.5113645442157	2.65548527879501e-12	7.24728770863569e-10
10	58474103	58474603	501	*	5.11887454547387	5.94336326295197	2.99287776250742	2.57640382064218	2.65935409233502e-12	7.24728770863569e-10
18	17861289	17861789	501	*	5.30601766054188	6.08664912857473	3.48038508136641	2.32101047320221	2.70339587796946e-12	7.33982068166761e-10
11	116774673	116775173	501	*	5.08301116234592	0	6.08301116234592	-7.93000693238028	2.76797890831839e-12	7.48722859873498e-10
5	126618122	126618622	501	*	6.09019734393001	6.74053119992836	4.874177385156	1.71178711261904	2.78863414977786e-12	7.51516246815877e-10
10	126368290	126368790	501	*	5.66395961223101	6.39375663693544	4.11431520278504	2.04341744057501	3.00658102589966e-12	8.07261458256595e-10
10	129213875	129214375	501	*	5.33598409134961	6.1222573747434	3.47551254975675	2.33529820976325	3.07000095737886e-12	8.21259116403522e-10
6	99882839	99883339	501	*	5.79653791928597	6.44996231548083	4.56919313356712	1.74150082814549	3.16769593219780e-12	8.4428959382604e-10
2	5376260	5376760	501	*	5.87420377396161	6.5508433628565	4.55799076603725	1.83384378253448	3.23906332213543e-12	8.58769375135395e-10
13	118073947	118074447	501	*	5.552227610865	6.24839114887076	4.15557514641198	1.91532067560225	3.2456272853268e-12	8.58769375135395e-10
17	94230129	94230629	501	*	5.30514449848815	6.05688155482564	3.64396713098615	2.16908039902404	3.26931888092759e-12	8.61903803380196e-10
10	120105536	120106036	501	*	6.05421413611963	6.66623178026336	4.96986440391105	1.58206153904425	3.33578316654849e-12	8.76251229413601e-10
17	15075885	15076385	501	*	6.14374330557574	6.7359863248364	5.12167867400095	1.52281484763428	3.37316244035984e-12	8.80211476636003e-10
1	88256136	88256636	501	*	5.34228165110987	3.73633605180177	6.08340748966974	-2.11454459398224	3.38564266501983e-12	8.80211476636003e-10
4	45399496	45399996	501	*	6.4195904163095	7.01100141783967	5.40007014942498	1.52209336426659	3.38715024748953e-12	8.80211476636003e-10
5	26071203	26071703	501	*	4.95503182989971	0.194289053440596	5.92817503107441	-5.27142105185447	3.52815718437726e-12	9.13591819241433e-10
18	84162528	84163028	501	*	6.08507557348493	6.70316360214568	4.98087531405331	1.60017647107446	3.59917149002254e-12	9.28675585562092e-10
5	10634725	10635225	501	*	5.06329034025446	5.8989046103591	2.84826843434914	2.6690934013222	3.68852894083921e-12	9.48369015273087e-10
2	76537527	76538027	501	*	5.9348178207635	6.56862685069487	4.77749484611713	1.65991795928657	3.746237712265e-12	9.59815122033585e-10
11	68955715	68956215	501	*	6.06822398774864	6.68284857687173	4.97539304789345	1.59000838982988	3.90244577118293e-12	9.9632863736345e-10
14	19628620	19629120	501	*	5.56661587644877	6.25984300881699	4.18242283308405	1.88961641082404	4.05633828371772e-12	1.03025148522953e-09
9	47312286	47312786	501	*	5.62417154628817	6.31436005484565	4.25273302774643	1.89534255367156	4.0636336635498e-12	1.03025148522953e-09
10	68097324	68097824	501	*	6.71774301601126	7.25621689406891	5.84884441952679	1.33913127182793	4.0911660292704e-12	1.03363025620765e-09
2	31035036	31035536	501	*	5.64507869466311	6.34639155213607	4.22625147330459	1.92882898281851	4.26068578610351e-12	1.07273453236765e-09
9	3022175	3022675	501	*	7.34766319905859	7.84196668785038	6.58977049560973	1.20387053541855	4.34964620977592e-12	1.09135623159285e-09
X	169993910	169994410	501	*	7.35573451457545	7.84223297828595	6.61626533519005	1.18139400764896	4.4494036858354e-12	1.11254969207024e-09
2	180530939	180531439	501	*	5.97975729920353	6.64485560253946	4.70858749780195	1.76464649397804	4.51847767601416e-12	1.12595202445143e-09
2	169105344	169105844	501	*	6.00697746151502	6.61508857142054	4.93521597301967	1.56804726774553	4.63682263137827e-12	1.14916854676126e-09
10	116811422	116811922	501	*	6.24940605640965	6.82748862286743	5.26985116829106	1.47036366044648	4.64323286213886e-12	1.14916854676126e-09
14	77619524	77620024	501	*	6.50701616616269	7.0770208790591	5.55098095904885	1.45178990291127	4.77752165768036e-12	1.1783959606027e-09
6	95016472	95016972	501	*	5.89578379781983	6.56707845544751	4.6006507399458	1.78326264593109	4.81575651977e-12	1.18381382313522e-09
8	48287626	48288126	501	*	4.97677880427838	5.85999857299299	2.29188414280991	3.0636054322634	5.01193617169699e-12	1.2250996586184e-09
2	25439147	25439647	501	*	5.62015726016673	6.32388921553079	4.19076594016027	1.93935315883597	5.01738106274183e-12	1.2250996586184e-09
1	37584714	37585214	501	*	5.68893162753467	6.36051248688934	4.39267955062766	1.80707431205617	5.1668548695851e-12	1.25396142991447e-09
3	91606731	91607231	501	*	5.53400289005646	6.25939113431189	4.00557324657952	2.05467695188266	5.17005111078902e-12	1.25396142991447e-09
15	83961919	83962419	501	*	5.10484596254393	5.94295924068713	2.86894961010766	2.62346706842384	5.2530062318683e-12	1.26984881212436e-09
17	57080987	57081487	501	*	6.21654812654611	6.82329903824328	5.14913609165784	1.55785643826692	5.33438323911399e-12	1.28525075373394e-09
3	71620895	71621395	501	*	5.25202109989719	6.05258954668395	3.29865304514933	2.4277151739564	5.37861946367232e-12	1.29163197371349e-09
17	30860065	30860565	501	*	4.96460364265528	2.42505131989289	5.8348727985501	-2.94860447329589	5.45189688345631e-12	1.30492227937806e-09
10	121606731	121607231	501	*	6.09084931044162	6.68812738419933	5.05325894877711	1.5462510963983	5.47006284672448e-12	1.30497764890562e-09
9	96163805	96164305	501	*	5.46365515299166	6.18177427635655	3.96939992634012	1.99652664537074	5.66183236761479e-12	1.34631342668221e-09
13	38540305	38540805	501	*	5.85864597968933	6.51838257716348	4.6078140845448	1.77147276889375	5.75012102465018e-12	1.36285360298574e-09
11	119013873	119014373	501	*	5.19622938093093	5.99662408122486	3.24403279586431	2.45272245818551	5.88690566356005e-12	1.39074323635591e-09
3	153137007	153137507	501	*	5.74280847014168	6.40465120792511	4.48403076484815	1.76794016943921	5.99291225697447e-12	1.41120477202017e-09
3	12741286	12741786	501	*	4.94438698245206	5.81816852216751	2.3669662927786	3.00280222739012	6.07764281876505e-12	1.42580973820351e-09
12	75860984	75861484	501	*	5.44854542293622	6.21493757632163	3.70671154027932	2.26363683025636	6.09412515401087e-12	1.42580973820351e-09
8	125914924	125915424	501	*	6.13027497439928	6.72511339989155	5.10023497109794	1.51569870929004	6.40094788600181e-12	1.49279541996522e-09
5	103562634	103563134	501	*	5.60304205615766	6.30620536709714	4.17614254188519	1.93418453786702	6.54072103218157e-12	1.5205191196953e-09
16	73141038	73141538	501	*	4.82709217226412	5.74537179807779	1.64449810182658	3.66942302194068	6.7838427453494e-12	1.57201512636897e-09
17	21252829	21253329	501	*	6.12631227289857	6.75818959075007	4.97565479456632	1.66088997998675	6.93191021478556e-12	1.60122724748712e-09
17	65863971	65864471	501	*	5.81829064660274	6.48954286313252	4.52332343625031	1.81872770975178	7.03417471176611e-12	1.61970776757037e-09
7	123301671	123302171	501	*	5.94894775897405	6.57625254602917	4.81391138366525	1.63383526516411	7.214266186701e-12	1.6559358061291e-09
10	115470333	115470833	501	*	4.86809149589731	5.75610710280183	2.12506467982747	3.13317085294496	7.48104391199247e-12	1.71177106342235e-09
16	18011922	18012422	501	*	5.6450123838883	6.36393936070975	4.14700734511223	1.97605926087657	7.51162776398682e-12	1.71338110028518e-09
10	111535963	111536463	501	*	5.8465502845158	6.50779539408519	4.59003287489859	1.76103199606599	7.54794792304922e-12	1.71628542101509e-09
8	87780885	87781385	501	*	6.33364387128926	6.91367119381569	5.34834891355544	1.46668642082138	7.61512070976233e-12	1.72616519689855e-09
16	93726771	93727271	501	*	6.29448538118654	6.86887433932728	5.32574884906252	1.45451274303614	7.92450872826158e-12	1.79071748010713e-09
5	105531619	105532119	501	*	5.87633384327027	6.51765870865681	4.69269312489989	1.68490163846013	8.01350854595986e-12	1.80174015821155e-09
13	73144484	73144984	501	*	5.97290235862446	6.58752794941631	4.88006814747133	1.58856742389471	8.02281119883103e-12	1.80174015821155e-09
13	11826409	11826909	501	*	5.35452349259356	6.0843945397475	3.80451965760514	2.04621560910955	8.15389620923208e-12	1.8255444611457e-09
12	111928732	111929232	501	*	6.22018600011748	6.80850975111277	5.21005500522251	1.49415647293465	8.35607827579922e-12	1.86507154473e-09
17	8396652	8397152	501	*	5.21949239584925	5.99860720434657	3.40306087664134	2.28410217437982	8.5455465373617e-12	1.90152783699709e-09
4	148747587	148748087	501	*	5.50403104476531	6.20944450142113	4.06724030510155	1.93099671740464	8.57530304082206e-12	1.90233163158334e-09
5	38742842	38743342	501	*	6.02965877241272	6.64614870059826	4.93071907284226	1.59648037898815	8.6048757549653e-12	1.90307478719681e-09
7	43128810	43129310	501	*	6.40934424215019	7.02467361599315	5.31420918463118	1.60722595684675	8.63096188687858e-12	1.90307478719681e-09
15	28243458	28243958	501	*	5.05610324882665	5.92211205860011	2.56106981823081	2.82750635761043	8.72019801353038e-12	1.91694189745774e-09
